STATION,MSMT_DATE,WLM_RPE,WLM_RPE_QC,WLM_GSE,WLM_GSE_QC,RPE_WSE,RPE_WSE_QC,GSE_WSE,GSE_WSE_QC,WSE,WSE_QC
30N03W18B001M,1/1/2013,399.49,1,400.12,1,16.136,1,16.766,1,383.354,1
30N03W18B002M,1/1/2013,399.47,1,400.1,1,12.789,1,13.419,1,386.681,1
30N03W30Q002M,1/1/2013,444.37,1,445.09,1,49.996,1,50.716,1,394.374,1
30N03W32P003M,1/1/2013,433.74,1,434.07,1,44.317,1,44.647,1,389.423,1
30N04W10H004M,1/1/2013,421.3,1,418.8,1,24.256,1,21.756,1,397.044,1
30N04W10H005M,1/1/2013,421.2,1,418.7,1,20.943,1,18.443,1,400.257,1
30N04W22F002M,1/1/2013,447.36,1,447.86,1,46.223,1,46.723,1,401.137,1
30N04W22F003M,1/1/2013,447.09,1,447.64,1,46.258,1,46.808,1,400.832,1
30N04W22F004M,1/1/2013,449.96,1,447.8,1,49.387,1,47.227,1,400.573,1
30N04W23M001M,1/1/2013,471.72,1,472.33,1,69.826,1,70.436,1,401.894,1
30N04W23M002M,1/1/2013,472.11,1,472.67,1,73.716,1,74.276,1,398.394,1
30N04W25D003M,1/1/2013,471.19,1,472.47,1,75.632,1,76.912,1,395.558,1
30N04W25D004M,1/1/2013,471.16,1,472.07,1,75.555,1,76.465,1,395.605,1
48N04E35C001M,1/1/2013,4038.2,1,4037.6,1,32.016,1,31.416,1,4006.184,1
48N05E16P001M,1/1/2013,4050.73,1,4048.83,1,93.252,1,91.352,1,3957.478,1
01N04E36Q001M,12/1/2012,10.3,1,6.9,1,17.077,1,13.677,1,-6.777,1
01N04E36Q002M,12/1/2012,1.4,1,-1,1,8.316,1,5.916,1,-6.916,1
01N04E36Q003M,12/1/2012,10.9,1,8.6,1,18.618,1,16.318,1,-7.718,1
01N04E36Q004M,12/1/2012,18.3,1,15.9,1,17.101,1,14.701,1,1.199,1
01S04E28F001M,12/1/2012,18.6,1,16.1,1,16.048,1,13.548,1,2.552,1
01S04E28F002M,12/1/2012,4.4,1,2.2,1,6.262,1,4.062,1,-1.862,1
01S04E28F003M,12/1/2012,17.7,1,15.4,1,16.887,1,14.587,1,0.813,1
01S04E28F004M,12/1/2012,21.6,1,19.3,1,,255,,255,,255
01S04E28P001M,12/1/2012,9,1,6.7,1,9.472,1,7.172,1,-0.472,1
01S04E28P002M,12/1/2012,16.6,1,13.7,1,16.222,1,13.322,1,0.378,1
01S04E28P003M,12/1/2012,19.2,1,16.9,1,18.452,1,16.152,1,0.748,1
01S04E28P004M,12/1/2012,16.4,1,14.1,1,13.876,1,11.576,1,2.524,1
01S06E09E001M,12/1/2012,12.15,1,8.93,1,7.555,1,4.335,1,4.595,1
01S06E09E002M,12/1/2012,12.18,1,9.5,1,7.301,2,4.621,2,4.879,2
01S06E16D002M,12/1/2012,15.08,1,11.67,1,9.951,1,6.541,1,5.129,1
01S06E16D003M,12/1/2012,14.5,1,11.25,1,9.216,1,5.966,1,5.284,1
01S06E29R001M,12/1/2012,18.473,1,15.383,1,13.094,1,10.004,1,5.379,1
01S06E29R002M,12/1/2012,18.563,1,15.363,1,14.553,2,11.353,2,4.01,2
01S06E29R003M,12/1/2012,18.333,1,15.333,1,13.314,1,10.314,1,5.019,1
05N03E09L001M,12/1/2012,17.48,1,17.61,1,15.702,1,15.832,1,1.778,1
05N03E09L002M,12/1/2012,17.89,1,17.97,1,16.054,1,16.134,1,1.836,1
05N03E15F001M,12/1/2012,2.18,1,-1.76,1,3.179,1,-0.761,1,-0.999,1
05N03E15F002M,12/1/2012,2.12,1,-1.62,1,3.346,1,-0.394,1,-1.226,1
05N03E15P001M,12/1/2012,1.06,1,-2.91,1,3.505,1,-0.465,1,-2.445,1
05N03E15P002M,12/1/2012,0.81,1,-3.17,1,3.374,1,-0.606,1,-2.564,1
05N03E16B001M,12/1/2012,16.22,1,16.41,1,10.859,1,11.049,1,5.361,1
05N03E16B002M,12/1/2012,16.42,1,16.45,1,13.352,1,13.382,1,3.068,1
05N03E16H001M,12/1/2012,15.89,1,15.87,1,11.216,1,11.196,1,4.674,1
05N03E16H002M,12/1/2012,15.9,1,15.94,1,13.055,1,13.095,1,2.845,1
05N03E16J001M,12/1/2012,4.26,1,0.93,1,2.723,1,-0.607,1,1.537,1
05N03E16J002M,12/1/2012,4.16,1,0.82,1,4.015,1,0.675,1,0.145,1
05N03E16R001M,12/1/2012,27,1,27.11,1,24.648,1,24.758,1,2.352,1
05N03E16R002M,12/1/2012,15.6,1,15.7,1,10.612,1,10.712,1,4.988,1
05N03E16R003M,12/1/2012,15.56,1,15.85,1,13.068,1,13.358,1,2.492,1
05N03E20B001M,12/1/2012,13.96,1,13.85,1,8.949,1,8.839,1,5.011,1
05N03E20B002M,12/1/2012,13.93,1,13.99,1,9.173,1,9.233,1,4.757,1
05N03E20B003M,12/1/2012,13.93,1,13.96,1,11.028,1,11.058,1,2.902,1
05N03E21G001M,12/1/2012,15.41,1,15.34,1,11.044,1,10.974,1,4.366,1
05N03E21G002M,12/1/2012,15.32,1,15.33,1,13.251,1,13.261,1,2.069,1
05N03E21G003M,12/1/2012,15.26,1,15.33,1,15.015,1,15.085,1,0.245,1
05N03E21H001M,12/1/2012,6.08,15,2.78,15,5.458,1,2.158,15,0.622,15
05N03E21H002M,12/1/2012,5.76,15,2.93,15,6.039,1,3.209,15,-0.279,15
05N03E21L001M,12/1/2012,14.75,1,14.79,1,9.133,1,9.173,1,5.617,1
05N03E21L002M,12/1/2012,14.76,1,14.85,1,10.408,1,10.498,1,4.352,1
05N03E29A001M,12/1/2012,14.69,1,14.81,1,10.072,1,10.192,1,4.618,1
05N03E29A002M,12/1/2012,14.68,1,14.79,1,11.674,1,11.784,1,3.006,1
05N03E29C001M,12/1/2012,12.87,1,12.95,1,7.96,1,8.04,1,4.91,1
05N03E29C002M,12/1/2012,12.87,1,12.85,1,8.144,1,8.124,1,4.726,1
07N02E35D001M,12/1/2012,34.35,70,33,70,26.592,1,25.242,70,7.758,70
07N02E35D002M,12/1/2012,34.29,70,33,70,27.753,1,26.463,70,6.537,70
07N02E35D003M,12/1/2012,35.15,70,33,70,32.109,1,29.959,70,3.041,70
09N03E08C001M,12/1/2012,30.386,2,30.016,2,8.521,1,8.151,2,21.865,2
09N03E08C002M,12/1/2012,30.226,2,30.016,2,8.616,1,8.406,2,21.61,2
09N03E08C003M,12/1/2012,30.186,2,30.016,2,17.068,1,16.898,2,13.118,2
09N03E08C004M,12/1/2012,32.056,2,30.016,2,23.389,1,21.349,2,8.667,2
10N04E27R002M,12/1/2012,25.4,70,25,70,51.232,1,50.832,70,-25.832,70
10N04E27R003M,12/1/2012,25.7,70,25,70,26.273,1,25.573,70,-0.573,70
10N04E27R004M,12/1/2012,26,70,25,70,17.595,1,16.595,70,8.405,70
10N04E31M001M,12/1/2012,16.5,70,14,70,,255,,255,,255
10N04E31M002M,12/1/2012,15.7,70,14,70,23.392,1,21.692,70,-7.692,70
10N04E31M003M,12/1/2012,15.7,70,14,70,8.14,1,6.44,70,7.56,70
10N04E31M004M,12/1/2012,16.2,70,14,70,7.649,1,5.449,70,8.551,70
11N01E02D001M,12/1/2012,20.5,70,20,70,25.079,2,24.579,70,-4.579,70
11N01E24Q004M,12/1/2012,44.99,2,44.58,2,33.461,1,33.051,2,11.529,2
11N01E24Q005M,12/1/2012,45.01,2,44.58,2,31.228,1,30.798,2,13.782,2
11N01E24Q006M,12/1/2012,45.01,2,44.58,2,,170,,170,,170
11N01E24Q007M,12/1/2012,44.95,2,44.58,2,24.595,1,24.225,2,20.355,2
11N03E02Q002M,12/1/2012,26.45,1,24.71,1,4.819,1,3.079,1,21.631,1
11N03E02Q003M,12/1/2012,26.28,1,24.71,1,8.125,1,6.555,1,18.155,1
11N03E02Q004M,12/1/2012,26.22,1,24.71,1,16.063,1,14.553,1,10.157,1
11N03E02Q005M,12/1/2012,26.12,1,24.71,1,16.52,1,15.11,1,9.6,1
11N04E04N001M,12/1/2012,29.96,2,29.06,2,26.014,1,25.114,2,3.946,2
11N04E04N002M,12/1/2012,30.06,2,29.06,2,10.536,1,9.536,2,19.524,2
11N04E04N003M,12/1/2012,30.36,2,26.7,10,8.132,1,4.472,10,22.228,2
11N04E04N004M,12/1/2012,30.56,2,29.06,2,8.114,1,6.614,2,22.446,2
12N01E07N001M,12/1/2012,26.5,70,25,70,27.337,2,25.837,70,-0.837,70
12N01E07N002M,12/1/2012,27,70,25,70,17.71,2,15.71,70,9.29,70
12N01E07N003M,12/1/2012,27,70,25,70,16.079,2,14.079,70,10.921,70
12N01E14R001M,12/1/2012,29.2,70,27,70,25.405,2,23.205,70,3.795,70
12N01E14R002M,12/1/2012,29.7,70,27,70,,255,,255,,255
12N01E14R003M,12/1/2012,29.9,70,27,70,,255,,255,,255
12N02E21Q001M,12/1/2012,35.45,1,32.71,1,4.473,1,1.733,1,30.977,1
12N02E21Q002M,12/1/2012,35.39,1,32.71,1,14.392,1,11.712,1,20.998,1
12N02E21Q003M,12/1/2012,35.32,1,32.71,1,18.479,1,15.869,1,16.841,1
12N02E23H001M,12/1/2012,22.079,1,22.236,1,4.921,1,5.078,1,17.158,1
12N02E23H002M,12/1/2012,21.939,1,22.236,1,4.314,1,4.611,1,17.625,1
12N02E23H003M,12/1/2012,21.876,1,22.236,1,4.394,1,4.754,1,17.482,1
12N02E23H004M,12/1/2012,21.823,1,22.236,1,4.879,1,5.292,1,16.944,1
12N04E03N001M,12/1/2012,48.4,70,48,70,27.585,1,27.185,70,20.815,70
12N04E03N002M,12/1/2012,48.9,70,48,70,28.611,1,27.711,70,20.289,70
12N04E03N003M,12/1/2012,49,70,48,70,27.122,1,26.122,70,21.878,70
12N04E03N004M,12/1/2012,49.2,70,48,70,25.174,1,23.974,70,24.026,70
12N04E26J002M,12/1/2012,48.5,70,48,70,41.181,1,40.681,70,7.319,70
12N04E26J003M,12/1/2012,48.8,70,48,70,41.21,1,40.41,70,7.59,70
12N04E26J004M,12/1/2012,48.9,70,48,70,35.036,1,34.136,70,13.864,70
13N01E21B002M,12/1/2012,27.41,1,25.41,1,7.895,1,5.895,1,19.515,1
13N01E22A001M,12/1/2012,31.6,70,30,70,20.529,2,18.929,70,11.071,70
13N01E22A002M,12/1/2012,32,70,30,70,15.513,50,13.513,70,16.487,70
13N01E24G002M,12/1/2012,27.8,70,27,70,3.179,2,2.379,70,24.621,70
13N01E24G003M,12/1/2012,28.1,70,27,70,3.388,2,2.288,70,24.712,70
13N01E24G004M,12/1/2012,28.3,70,27,70,2.602,1,1.302,70,25.698,70
13N01W13P001M,12/1/2012,25.8,70,25,70,23.287,2,22.487,70,2.513,70
13N01W13P002M,12/1/2012,26.9,70,25,70,16.435,2,14.535,70,10.465,70
13N01W13P003M,12/1/2012,27.8,70,25,70,15.006,2,12.206,70,12.794,70
13N03E06A001M,12/1/2012,37.99,1,35.546,1,6.473,1,4.029,1,31.517,1
13N03E06A002M,12/1/2012,37.861,1,35.546,1,7.499,1,5.184,1,30.362,1
13N03E06A003M,12/1/2012,37.715,1,35.546,1,7.456,1,5.287,1,30.259,1
13N03E26J002M,12/1/2012,36.841,1,37.081,1,7.575,1,7.815,1,29.266,1
13N03E26J003M,12/1/2012,36.849,1,37.081,1,8.835,1,9.067,1,28.014,1
13N03E26J004M,12/1/2012,36.692,1,37.081,1,11.716,1,12.105,1,24.976,1
13N03E26J005M,12/1/2012,36.605,1,37.081,1,13.288,1,13.764,1,23.317,1
13N04E11J001M,12/1/2012,61.38,1,61.38,1,19.854,1,19.854,1,41.526,1
13N04E11R002M,12/1/2012,63.3,1,60.5,1,,255,,255,,255
13N04E11R003M,12/1/2012,63.2,1,60.5,1,,255,,255,,255
13N04E11R004M,12/1/2012,63.1,1,60.5,1,23.079,1,20.479,1,40.021,1
13N04E11R005M,12/1/2012,63.4,1,60.5,1,16.449,1,13.549,1,46.951,1
13N11W17Q001M,12/1/2012,522.65,70,520,70,9.572,2,6.922,70,513.078,70
13N11W19H001M,12/1/2012,497.93,1,495,1,9.229,1,6.299,1,488.701,1
13N11W19H002M,12/1/2012,497.75,1,495,1,17.067,1,14.317,1,480.683,1
14N01E35P001M,12/1/2012,48.74,1,46.88,1,25.749,1,23.889,1,22.991,1
14N01E35P002M,12/1/2012,48.36,1,46.88,1,23.529,1,22.049,1,24.831,1
14N01E35P003M,12/1/2012,48,1,46.88,1,17.122,1,16.002,1,30.878,1
14N01E35P004M,12/1/2012,47.62,1,46.88,1,17.896,1,17.156,1,29.724,1
14N02E17C001M,12/1/2012,34.91,1,35.079,1,2.684,1,2.853,1,32.226,1
14N02E17C002M,12/1/2012,34.901,1,35.079,1,2.455,1,2.633,1,32.446,1
14N02E17C003M,12/1/2012,34.917,1,35.079,1,2.013,1,2.175,1,32.904,1
14N02E17C004M,12/1/2012,34.924,1,35.079,1,2.964,1,3.119,1,31.96,1
14N03E23D003M,12/1/2012,54.79,1,52.05,1,26.488,1,23.748,1,28.302,1
14N03E23D004M,12/1/2012,54.53,1,52.05,1,26.602,1,24.122,1,27.928,1
14N03E23D005M,12/1/2012,54.4,1,52.05,1,23.511,1,21.161,1,30.889,1
14N03E23D006M,12/1/2012,52.52,1,50.73,1,23.195,1,21.405,1,29.325,1
15N03W20Q001M,12/1/2012,130.23,1,128.56,1,22.917,1,21.247,1,107.313,1
15N03W20Q002M,12/1/2012,130.66,1,128.56,1,17.618,1,15.518,1,113.042,1
15N03W20Q003M,12/1/2012,131,1,128.56,1,17.992,1,15.552,1,113.008,1
15N04E04R002M,12/1/2012,89.97,50,88.07,1,24.33,1,22.43,50,65.64,50
15N04E04R003M,12/1/2012,89.88,50,88.07,1,25.752,1,23.942,50,64.128,50
15N04E04R004M,12/1/2012,89.74,1,88.07,1,28.757,1,27.087,1,60.983,1
15N04E04R005M,12/1/2012,89.69,1,88.07,1,22.781,1,21.161,1,66.909,1
15N04E04R006M,12/1/2012,90.11,1,88.07,1,25.152,1,23.112,1,64.958,1
16N02W05B001M,12/1/2012,66.91,1,65,1,27.093,1,25.183,1,39.817,1
16N02W05B002M,12/1/2012,65.55,1,65,1,25.498,1,24.948,1,40.052,1
16N02W05B003M,12/1/2012,66.34,1,65,1,11.983,1,10.643,1,54.357,1
16N02W05B004M,12/1/2012,65.61,1,65,1,25.339,1,24.729,1,40.271,1
16N03E17J001M,12/1/2012,79.295,1,77.354,1,8.482,1,6.541,1,70.813,1
16N03E17J002M,12/1/2012,79.116,1,77.354,1,19.297,1,17.535,1,59.819,1
16N03E17J003M,12/1/2012,78.871,1,77.354,1,20.675,1,19.158,1,58.196,1
16N03E17J004M,12/1/2012,78.705,1,77.354,1,22.845,1,21.494,1,55.86,1
16N03E17J005M,12/1/2012,78.49,1,77.354,1,,255,,255,,255
16N03W14H003M,12/1/2012,68.5,1,65.7,1,-8.957,120,-11.757,120,77.457,120
16N03W14H004M,12/1/2012,68.21,1,65.7,1,,255,,255,,255
16N03W14H005M,12/1/2012,67.91,1,65.7,1,29.423,1,27.213,1,38.487,1
16N03W14H006M,12/1/2012,67.68,1,65.7,1,13.344,1,11.364,1,54.336,1
17N01E17F002M,12/1/2012,63.55,1,59.35,1,4.679,1,0.479,1,58.871,1
17N01E17F003M,12/1/2012,63.55,1,59.35,1,4.848,2,0.648,2,58.702,2
17N01E24A003M,12/1/2012,75.55,1,72.8,1,2.857,1,0.107,1,72.693,1
17N01E24A004M,12/1/2012,75.83,1,72.8,1,13.898,1,10.868,1,61.932,1
17N01E24A005M,12/1/2012,75.8,1,72.81,1,13.889,1,10.899,1,61.911,1
17N01E24A006M,12/1/2012,76.05,1,72.8,1,5.836,1,2.586,1,70.214,1
17N01W10A001M,12/1/2012,67.53,1,64.28,1,8.568,1,5.318,1,58.962,1
17N01W10A002M,12/1/2012,67.07,1,64.28,1,7.114,1,4.324,1,59.956,1
17N01W10A003M,12/1/2012,66.82,1,64.28,1,3.728,1,1.188,1,63.092,1
17N01W10A004M,12/1/2012,66.43,1,64.28,1,3.273,1,1.123,1,63.157,1
17N01W27A001M,12/1/2012,68.98,1,66.61,1,14.682,1,12.312,1,54.298,1
17N01W27A002M,12/1/2012,68.63,1,66.61,1,11.315,1,9.295,1,57.315,1
17N01W27A003M,12/1/2012,68.28,1,66.61,1,11.425,1,9.755,1,56.855,1
17N02E25J001M,12/1/2012,80,1,78,1,14.953,1,12.953,1,65.047,1
17N02E25J002M,12/1/2012,79.5,1,78,1,12.702,1,11.202,1,66.798,1
17N02E25J003M,12/1/2012,79.1,1,78,1,,255,,255,,255
17N02W09H002M,12/1/2012,69.36,1,67,1,14.892,1,12.532,1,54.468,1
17N02W09H003M,12/1/2012,68.54,1,67,1,11.836,1,10.296,1,56.704,1
17N02W09H004M,12/1/2012,68.78,1,67,1,6.59,1,4.81,1,62.19,1
17N02W09H005M,12/1/2012,69.74,1,67,1,13.101,1,10.361,1,56.639,1
17N03E26A003M,12/1/2012,86.93,1,87.264,1,24.217,1,24.551,1,62.713,1
17N03E26A004M,12/1/2012,86.94,70,87.26,70,28.386,1,28.706,70,58.554,70
17N03E26A005M,12/1/2012,86.82,70,87.26,70,24.666,1,25.106,70,62.154,70
17N03E26A006M,12/1/2012,86.89,70,87.26,70,24.666,1,25.036,70,62.224,70
18N01E35L001M,12/1/2012,76.21,1,70,1,2.963,1,-3.247,1,73.247,1
18N01W02E001M,12/1/2012,80.89,1,78.5,1,6.366,1,3.976,1,74.524,1
18N01W02E002M,12/1/2012,81.3,1,78.5,1,10.278,1,7.478,1,71.022,1
18N01W02E003M,12/1/2012,81.37,1,78.5,1,12.842,1,9.972,1,68.528,1
18N02W18D001M,12/1/2012,83.03,1,82.43,1,6.37,1,5.77,1,76.66,1
18N02W18D002M,12/1/2012,83.43,1,82.43,1,10.355,1,9.355,1,73.075,1
18N02W18D003M,12/1/2012,84.03,1,82.43,1,10.19,1,8.59,1,73.84,1
18N02W18D004M,12/1/2012,84.43,1,82.43,1,12.561,1,10.561,1,71.869,1
19N01E35B001M,12/1/2012,87.88,1,86.5,1,3.519,1,2.139,1,84.361,1
19N01E35B002M,12/1/2012,92.44,1,86.5,1,2.988,1,-2.952,1,89.452,1
19N01E35B003M,12/1/2012,89.59,1,86.5,1,3.906,1,0.816,1,85.684,1
19N01W22D004M,12/1/2012,89.68,130,87.38,130,9.608,1,7.308,130,80.072,130
19N01W22D005M,12/1/2012,89.87,130,87.38,130,12.968,1,10.478,130,76.902,130
19N01W22D006M,12/1/2012,90.18,130,87.38,130,14.703,1,11.903,130,75.477,130
19N01W22D007M,12/1/2012,90.33,130,87.38,130,,255,,255,,255
19N02E07K002M,12/1/2012,106.05,130,102.7,130,5.484,1,2.134,130,100.566,130
19N02E07K003M,12/1/2012,106.12,130,102.7,130,5.212,1,1.792,130,100.908,130
19N02E07K004M,12/1/2012,106.21,130,102.7,130,5.506,1,1.996,130,100.704,130
19N02E13Q001M,12/1/2012,121.18,1,119.88,1,6.499,1,5.199,1,114.681,1
19N02E13Q002M,12/1/2012,122.68,130,119.88,130,7.912,1,5.112,130,114.768,130
19N02E13Q003M,12/1/2012,122.53,130,119.88,130,7.525,1,4.875,130,115.005,130
19N02W08Q001M,12/1/2012,120,1,108.36,1,27.98,1,16.34,1,92.02,1
19N02W08Q002M,12/1/2012,109.38,1,108.36,1,5.134,1,4.114,1,104.246,1
19N02W08Q003M,12/1/2012,109.56,1,108.36,1,3.418,1,2.218,1,106.142,1
19N02W33K001M,12/1/2012,90.12,1,87.41,1,3.86,1,1.15,1,86.26,1
19N04W14M002M,12/1/2012,187.83,1,185.83,1,29.154,1,27.154,1,158.676,1
20N01E02H003M,12/1/2012,133.79,1,132.34,1,35.708,1,34.258,1,98.082,1
20N01E18L001M,12/1/2012,112.19,1,107.35,1,11.655,1,6.815,1,100.535,1
20N01E18L002M,12/1/2012,108.85,1,107.35,1,7.169,1,5.669,1,101.681,1
20N01E18L003M,12/1/2012,109.03,1,107.35,1,4.342,1,2.662,1,104.688,1
20N02E09G001M,12/1/2012,150.24,1,148.84,1,46.713,1,45.313,1,103.527,1
20N02E15H001M,12/1/2012,145.01,1,144.01,1,34.811,1,33.811,1,110.199,1
20N02E15H002M,12/1/2012,145.12,1,144.12,1,13.985,1,12.985,1,131.135,1
20N02E24C001M,12/1/2012,159.65,1,157.75,1,,255,,255,,255
20N02E24C002M,12/1/2012,160.14,1,157.75,1,49.001,1,46.611,1,111.139,1
20N02E24C003M,12/1/2012,159.14,1,157.75,1,47.962,1,46.572,1,111.178,1
20N02W11A001M,12/1/2012,125.9,1,125.4,1,3.917,1,3.417,1,121.983,1
20N02W11A002M,12/1/2012,125.9,1,125.4,1,10.217,1,9.717,1,115.683,1
20N02W11A003M,12/1/2012,125.9,1,125.4,1,17.652,1,17.152,1,108.248,1
20N02W18R005M,12/1/2012,132.45,1,131.35,1,44.47,1,43.37,1,87.98,1
20N02W18R006M,12/1/2012,132.98,1,131.38,1,42.009,1,40.409,1,90.971,1
20N02W18R007M,12/1/2012,133.43,1,131.38,1,35.868,1,33.818,1,97.562,1
20N02W18R008M,12/1/2012,133.97,1,131.37,1,9.047,1,6.447,1,124.923,1
20N02W25F001M,12/1/2012,105.54,1,102.2,1,,255,,255,,255
20N02W25F002M,12/1/2012,105.86,1,102.2,1,5.379,1,1.719,1,100.481,1
20N02W25F003M,12/1/2012,104.58,1,102.2,1,5.363,1,2.983,1,99.217,1
20N02W25F004M,12/1/2012,105.1,1,102.2,1,5.842,1,2.942,1,99.258,1
20N02W33B001M,12/1/2012,107.01,1,105.41,1,4.21,1,2.61,1,102.8,1
20N03E31M001M,12/1/2012,134.52,1,133.02,1,26.622,1,25.122,1,107.898,1
20N03E33L001M,12/1/2012,152.93,1,151.33,1,38.751,1,37.151,1,114.179,1
20N03W07E001M,12/1/2012,180.83,1,179.17,1,113.994,1,112.334,1,66.836,1
20N03W07E002M,12/1/2012,181.06,1,179.17,1,95.236,1,93.346,1,85.824,1
20N03W07E003M,12/1/2012,181.47,1,179.17,1,80.938,1,78.638,1,100.532,1
20N03W07E004M,12/1/2012,181.75,1,179.17,1,58.188,1,55.608,1,123.562,1
21N01E08K002M,12/1/2012,146.84,10,146.04,10,37.115,1,36.315,10,109.725,10
21N01E13L002M,12/1/2012,181.9,1,179.85,1,69.356,1,67.306,1,112.544,1
21N01E13L003M,12/1/2012,181.99,1,179.85,1,,255,,255,,255
21N01E13L004M,12/1/2012,182.06,1,179.85,1,69.787,1,67.577,1,112.273,1
21N01E27B001M,12/1/2012,150.34,70,149.34,70,49.176,1,48.176,70,101.164,70
21N01E28F001M,12/1/2012,144.25,70,142.35,70,43.549,1,41.649,70,100.701,70
21N01W05D001M,12/1/2012,153.08,1,152.58,1,36.574,1,36.074,1,116.506,1
21N01W11A001M,12/1/2012,133.82,1,129.3,1,18.223,1,13.703,1,115.597,1
21N01W11A002M,12/1/2012,133.56,1,129.3,1,14.783,1,10.523,1,118.777,1
21N01W11A003M,12/1/2012,133.23,1,129.3,1,14.161,1,10.231,1,119.069,1
21N01W24B001M,12/1/2012,127.96,1,127.06,1,19.014,1,18.114,1,108.946,1
21N01W31H001M,12/1/2012,146.28,1,145.48,1,34.202,1,33.402,1,112.078,1
21N02E18C001M,12/1/2012,191.56,1,189.07,1,77.47,1,74.98,1,114.09,1
21N02E18C002M,12/1/2012,191.42,1,189.07,1,77.271,1,74.921,1,114.149,1
21N02E18C003M,12/1/2012,191.15,1,189.07,1,42.632,1,40.552,1,148.518,1
21N02E26E003M,12/1/2012,184.97,10,182.27,10,73.933,1,71.233,10,111.037,10
21N02E26E004M,12/1/2012,184.68,10,182.26,1,73.226,1,70.806,10,111.454,10
21N02E26E005M,12/1/2012,184.44,10,182.26,10,79.381,1,77.201,10,105.059,10
21N02E26E006M,12/1/2012,184.28,10,182.26,10,,255,,255,,255
21N02E30L001M,12/1/2012,160.28,70,159.33,70,51.612,1,50.662,70,108.668,70
21N02W01F001M,12/1/2012,162.13,1,160.88,1,35.167,1,33.917,1,126.963,1
21N02W01F002M,12/1/2012,162.28,1,160.83,1,29.939,1,28.489,1,132.341,1
21N02W01F003M,12/1/2012,162.84,1,161.84,1,29.015,1,28.015,1,133.825,1
21N02W01F004M,12/1/2012,163.22,1,161.92,1,29.035,1,27.735,1,134.185,1
21N02W04G002M,12/1/2012,180.21,1,178.41,1,68.063,1,66.263,1,112.147,1
21N02W04G003M,12/1/2012,180.51,1,178.41,1,,255,,255,,255
21N02W04G004M,12/1/2012,180.31,50,178.41,1,35.788,1,33.888,50,144.522,50
21N02W04G005M,12/1/2012,181.16,1,178.41,1,37.701,1,34.951,1,143.459,1
21N02W05M001M,12/1/2012,190.43,1,188.93,1,47.764,1,46.264,1,142.666,1
21N02W05M002M,12/1/2012,190.91,1,188.93,1,32.448,1,30.468,1,158.462,1
21N02W05M003M,12/1/2012,191.33,1,188.93,1,,255,,255,,255
21N02W33M001M,12/1/2012,151.6,1,149,1,49.237,1,46.637,1,102.363,1
21N02W33M002M,12/1/2012,151.26,1,149,1,40.639,1,38.379,1,110.621,1
21N02W33M003M,12/1/2012,151.49,1,149,1,23.217,1,20.727,1,128.273,1
21N02W36A001M,12/1/2012,137.09,1,135.39,1,27.107,1,25.407,1,109.983,1
21N02W36A002M,12/1/2012,136.29,1,135.39,1,23.916,1,23.016,1,112.374,1
21N03E32B001M,12/1/2012,242.33,70,238.43,70,,255,,255,,255
21N03W01R002M,12/1/2012,206.77,1,203.32,1,45.31,1,41.86,1,161.46,1
21N03W01R003M,12/1/2012,205.5,1,203.53,1,106.841,1,104.871,1,98.659,1
21N03W23D001M,12/1/2012,205.89,1,204.76,1,,255,,255,,255
21N03W23D002M,12/1/2012,206.43,1,204.76,1,54.104,1,52.434,1,152.326,1
21N03W23D003M,12/1/2012,206.93,1,204.76,1,,170,,170,,170
21N03W34Q002M,12/1/2012,167.07,1,166.65,1,90.597,1,90.177,1,76.473,1
21N03W34Q003M,12/1/2012,167.38,1,166.65,1,69.19,1,68.46,1,98.19,1
21N03W34Q004M,12/1/2012,167.63,1,166.65,1,41.943,1,40.963,1,125.687,1
21N04W12A001M,12/1/2012,249.38,1,247.88,1,,255,,255,,255
21N04W12A002M,12/1/2012,249.88,1,247.88,1,,255,,255,,255
21N04W12A003M,12/1/2012,250.12,1,247.5,1,183.12,1,180.5,1,67,1
21N04W12A004M,12/1/2012,249.62,1,247.5,1,193.785,1,191.665,1,55.835,1
22N01E28J001M,12/1/2012,180.67,1,178.87,1,50.816,1,49.016,1,129.854,1
22N01E32E004M,12/1/2012,150.94,1,150.94,1,,255,,255,,255
22N01E35E001M,12/1/2012,183.97,1,182.33,1,60.183,1,58.543,1,123.787,1
22N01W05M001M,12/1/2012,153.28,70,151.48,70,17.285,1,15.485,70,135.995,70
22N01W19K005M,12/1/2012,156.58,1,155.94,1,32.83,1,32.19,1,123.75,1
22N01W29N001M,12/1/2012,150.95,1,146.25,1,31.672,1,26.972,1,119.278,1
22N01W29N002M,12/1/2012,150.68,1,146.25,1,26.827,1,22.397,1,123.853,1
22N01W29N003M,12/1/2012,149.99,1,146.25,1,20.192,1,16.452,1,129.798,1
22N01W29N004M,12/1/2012,149.06,1,146.25,1,16.681,1,13.871,1,132.379,1
22N02E30C002M,12/1/2012,245.13,1,243.63,1,,255,,255,,255
22N02W01N001M,12/1/2012,161.07,1,159.21,1,27.46,1,25.6,1,133.61,1
22N02W01N002M,12/1/2012,161.31,1,159.21,1,21.96,1,19.86,1,139.35,1
22N02W01N003M,12/1/2012,161.5,1,159.21,1,19.61,1,17.32,1,141.89,1
22N02W01N004M,12/1/2012,161.65,1,159.21,1,21.858,1,19.418,1,139.792,1
